DATAFLOW,LAST UPDATE,freq,product,currency,unit,indic_en,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,IT,2018,0.0892,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,IT,2019,0.0952,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,IT,2020,0.0856,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,IT,2021,0.0939,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LI,2014,0.1359,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LI,2015,0.1426,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LI,2016,0.1255,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LI,2017,0.1156,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LI,2018,0.0739,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LI,2019,0.0824,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LI,2020,0.0880,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LI,2021,0.0863,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2010,0.0991,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2011,0.1045,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2012,0.1135,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2013,0.0956,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2014,0.0958,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2015,0.0818,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2016,0.0777,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2017,0.0696,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2018,0.0701,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2019,0.0833,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2020,0.0871,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LT,2021,0.0932,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2010,0.0956,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2011,0.0960,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2012,0.1007,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2013,0.0940,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2014,0.0949,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2015,0.0842,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2016,0.0784,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2017,0.0696,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2018,0.0746,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2019,0.0816,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2020,0.0824,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LU,2021,0.0836,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2010,0.0890,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2011,0.0984,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2012,0.1103,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2013,0.0950,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2014,0.0903,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2015,0.0910,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2016,0.0897,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2017,0.0911,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2018,0.0811,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2019,0.0837,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2020,0.0813,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,LV,2021,0.0849,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MD,2015,0.0707,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MD,2016,0.0827,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MD,2017,0.0828,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MD,2018,0.0880,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MD,2019,0.0771,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MD,2020,0.0795,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MD,2021,0.0633,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2011,0.0617,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2012,0.0677,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2013,0.0747,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2014,0.0761,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2015,0.0766,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2016,0.0794,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2017,0.0724,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2018,0.0765,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2019,0.0776,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2020,0.0766,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,ME,2021,0.0773,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MK,2013,0.0391,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MK,2014,0.0419,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MK,2015,0.0836,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MK,2016,0.0819,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MK,2017,0.0524,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MK,2018,0.0624,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MK,2019,0.0687,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MK,2020,0.0778,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MK,2021,0.0752,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2010,0.1720,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2011,0.1780,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2012,0.1790,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2013,0.1790,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2014,0.1770,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2015,0.1599,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2016,0.1422,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2017,0.1336,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2018,0.1331,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2019,0.1330,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2020,0.1328,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,MT,2021,0.1330,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2010,0.0863,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2011,0.0837,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2012,0.0824,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2013,0.0795,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2014,0.0769,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2015,0.0722,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2016,0.0652,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2017,0.0607,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2018,0.0611,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2019,0.0679,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2020,0.0680,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NL,2021,0.0721,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2010,0.0893,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2011,0.0962,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2012,0.0774,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2013,0.0812,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2014,0.0649,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2015,0.0612,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2016,0.0574,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2017,0.0605,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2018,0.0677,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2019,0.0729,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2020,0.0417,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,NO,2021,0.0715,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2010,0.0929,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2011,0.0963,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2012,0.0869,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2013,0.0883,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2014,0.0777,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2015,0.0833,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2016,0.0762,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2017,0.0673,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2018,0.0648,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2019,0.0795,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2020,0.0800,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PL,2021,0.0731,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2010,0.0896,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2011,0.0903,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2012,0.1050,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2013,0.1015,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2014,0.1029,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2015,0.0989,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2016,0.0943,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2017,0.0835,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2018,0.0781,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2019,0.0869,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2020,0.0794,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,PT,2021,0.0755,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2010,0.0850,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2011,0.0803,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2012,0.0833,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2013,0.0904,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2014,0.0753,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2015,0.0707,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2016,0.0635,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2017,0.0642,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2018,0.0710,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2019,0.0821,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2020,0.0890,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RO,2021,0.0824,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RS,2013,0.0568,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RS,2014,0.0507,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RS,2015,0.0591,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RS,2016,0.0616,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RS,2017,0.0587,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RS,2018,0.0647,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RS,2019,0.0767,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RS,2020,0.0748,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,RS,2021,0.0702,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2010,0.0800,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2011,0.0887,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2012,0.0804,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2013,0.0799,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2014,0.0702,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2015,0.0617,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2016,0.0611,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2017,0.0643,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2018,0.0643,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2019,0.0733,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2020,0.0641,e
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SE,2021,0.0705,e
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2010,0.0917,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2011,0.0889,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2012,0.0872,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2013,0.0838,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2014,0.0754,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2015,0.0714,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2016,0.0678,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2017,0.0619,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2018,0.0689,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2019,0.0791,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2020,0.0811,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SI,2021,0.0757,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2010,0.1161,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2011,0.1233,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2012,0.1273,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2013,0.1242,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2014,0.1107,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2015,0.1081,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2016,0.1047,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2017,0.0741,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2018,0.0790,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2019,0.0921,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2020,0.0977,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,SK,2021,0.0929,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2010,0.0863,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2011,0.0760,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2012,0.0831,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2013,0.0891,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2014,0.0720,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2015,0.0790,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2016,0.0722,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2017,0.0615,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2018,0.0571,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2019,0.0683,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2020,0.0774,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,TR,2021,0.0648,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UA,2018,0.0595,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UA,2019,0.0656,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UA,2020,0.0595,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UA,2021,0.0595,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2010,0.0947,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2011,0.0939,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2012,0.1095,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2013,0.1124,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2014,0.1246,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2015,0.1184,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2016,0.1042,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2017,0.0938,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2018,0.0970,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2019,0.0998,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,UK,2020,0.1065,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,XK,2013,0.0617,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,XK,2014,0.0637,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,XK,2015,0.0705,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,XK,2016,0.0687,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,XK,2017,0.0731,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,XK,2018,0.0729,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,XK,2019,0.0642,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,XK,2020,0.0638,
ESTAT:TEN00117(1.0),20/12/22 23:00:00,A,6000,EUR,KWH,MSIND,XK,2021,0.0635,
