Date,Code INSEE région,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Bioénergies (MW),Ech. physiques (MW),Stockage batterie
2020-12-15,27,141955.0,5930.0,0.0,11212.0,233.0,5939.0,1358.0,117551.0,0.0
2020-12-15,28,174482.0,20667.0,266117.0,10091.0,719.0,778.0,2604.0,-126504.0,0.0
2020-12-15,32,301574.0,87333.0,176368.0,45173.0,559.0,96.0,6183.0,-14133.0,0.0
2020-12-15,44,292977.0,62465.0,431719.0,35871.0,308.0,41873.0,5968.0,-282919.0,0.0
2020-12-15,52,176827.0,22827.0,0.0,11916.0,1987.0,261.0,2124.0,137707.0,0.0
2020-12-15,53,152722.0,11384.0,0.0,14707.0,973.0,5214.0,2278.0,118384.0,0.0
2020-12-15,75,281188.0,9281.0,275319.0,12075.0,6657.0,44935.0,7126.0,-74184.0,0.0
2020-12-15,76,252491.0,4125.0,113944.0,22296.0,2189.0,95693.0,4312.0,16285.0,0.0
2020-12-15,84,424161.0,26700.0,516143.0,10431.0,914.0,183180.0,6072.0,-294406.0,0.0
2020-12-15,93,267652.0,73421.0,0.0,1371.0,2037.0,51369.0,4359.0,135661.0,0.0
2020-12-16,11,463492.0,25004.0,0.0,1603.0,220.0,293.0,5339.0,431040.0,0.0
2020-12-16,24,125615.0,4035.0,446435.0,17262.0,1038.0,1477.0,3048.0,-347675.0,0.0
2020-12-16,27,138450.0,6060.0,0.0,10388.0,1174.0,6045.0,1845.0,113202.0,0.0
2020-12-16,28,181274.0,27063.0,248557.0,20743.0,435.0,774.0,2545.0,-118845.0,0.0
2020-12-16,32,311999.0,88665.0,175533.0,79752.0,271.0,96.0,6390.0,-38707.0,0.0
2020-12-16,44,286904.0,65216.0,433265.0,40441.0,1538.0,42120.0,5874.0,-299338.0,0.0
2020-12-16,52,188674.0,30868.0,0.0,25780.0,921.0,288.0,2027.0,128803.0,0.0
2020-12-16,53,156969.0,11036.0,0.0,20132.0,304.0,5131.0,2321.0,118312.0,0.0
2020-12-16,75,293932.0,9659.0,269043.0,29348.0,6758.0,44562.0,7447.0,-72865.0,0.0
2020-12-16,76,254044.0,4135.0,120392.0,33094.0,6013.0,98214.0,4185.0,-6285.0,0.0
2020-12-16,84,420154.0,27443.0,509431.0,12807.0,3936.0,206756.0,6215.0,-331554.0,0.0
2020-12-16,93,258794.0,65916.0,0.0,776.0,4664.0,57056.0,4896.0,125493.0,0.0
2020-12-17,11,447928.0,44698.0,0.0,1594.0,257.0,360.0,5101.0,395926.0,0.0
2020-12-17,24,119055.0,3941.0,389158.0,16288.0,1029.0,1877.0,2968.0,-296205.0,0.0
2020-12-17,27,139481.0,6121.0,0.0,10198.0,675.0,8204.0,1837.0,112713.0,0.0
2020-12-17,28,178981.0,32453.0,185720.0,14224.0,632.0,871.0,2603.0,-57516.0,0.0
2020-12-17,32,308716.0,93081.0,175155.0,82248.0,616.0,96.0,5870.0,-48335.0,0.0
2020-12-17,44,286244.0,68072.0,409575.0,51087.0,941.0,42419.0,5686.0,-287079.0,0.0
2020-12-17,52,180291.0,64224.0,0.0,12906.0,1933.0,285.0,2141.0,98817.0,0.0
2020-12-17,53,154795.0,19547.0,0.0,15926.0,881.0,5250.0,2328.0,111184.0,0.0
2020-12-17,75,279940.0,9705.0,235214.0,10429.0,7540.0,44177.0,8245.0,-35349.0,0.0
2020-12-17,76,251514.0,4120.0,119268.0,5723.0,4463.0,115703.0,4096.0,5937.0,0.0
2020-12-17,84,420377.0,27665.0,443387.0,4609.0,1759.0,208400.0,6082.0,-253259.0,0.0
2020-12-17,93,254969.0,40719.0,0.0,277.0,1569.0,60042.0,5539.0,147189.0,0.0
2020-12-18,11,444272.0,24984.0,0.0,1870.0,657.0,378.0,5335.0,411055.0,0.0
2020-12-18,24,121533.0,4162.0,444724.0,17745.0,1737.0,1425.0,3012.0,-351269.0,0.0
2020-12-18,27,138272.0,6161.0,0.0,8916.0,805.0,8328.0,1689.0,112648.0,0.0
2020-12-18,28,173771.0,37894.0,313377.0,27971.0,542.0,838.0,2768.0,-209629.0,0.0
2020-12-18,32,305292.0,88180.0,175088.0,126728.0,742.0,96.0,5869.0,-91408.0,0.0
2020-12-18,44,287216.0,60404.0,435784.0,45292.0,2492.0,40923.0,5789.0,-298552.0,0.0
2020-12-18,52,177284.0,25666.0,0.0,19608.0,1091.0,284.0,2273.0,128372.0,0.0
2020-12-18,53,150638.0,10891.0,0.0,32454.0,203.0,5279.0,2357.0,99823.0,0.0
2020-12-18,75,291121.0,9525.0,275865.0,18741.0,9456.0,37151.0,8257.0,-67843.0,0.0
2020-12-18,76,243122.0,4104.0,120264.0,25357.0,5867.0,77935.0,4113.0,11778.0,0.0
2020-12-18,84,403345.0,25389.0,504957.0,8152.0,3276.0,161898.0,6408.0,-285634.0,0.0
2020-12-18,93,244619.0,69046.0,0.0,597.0,2915.0,44039.0,5577.0,122660.0,0.0
2020-12-19,11,410591.0,23841.0,0.0,2900.0,151.0,314.0,5434.0,377961.0,0.0
2020-12-19,24,112933.0,4417.0,396510.0,32826.0,337.0,1656.0,3068.0,-325885.0,0.0
2020-12-19,27,123067.0,6164.0,0.0,19940.0,679.0,5536.0,1632.0,89454.0,0.0
2020-12-19,28,159773.0,37251.0,330372.0,25801.0,457.0,807.0,3061.0,-237974.0,0.0
2020-12-19,32,281531.0,23355.0,175281.0,143641.0,225.0,96.0,6265.0,-67330.0,0.0
2020-12-19,44,254540.0,26134.0,433722.0,86411.0,1243.0,41536.0,5750.0,-334100.0,0.0
2020-12-19,52,150897.0,8364.0,0.0,24148.0,1299.0,288.0,2285.0,114531.0,0.0
2020-12-19,53,132175.0,10887.0,0.0,24383.0,763.0,4807.0,2385.0,89426.0,0.0
2020-12-19,75,263854.0,7392.0,225406.0,25795.0,3159.0,32302.0,8262.0,-38438.0,0.0
2020-12-19,76,223925.0,4080.0,119623.0,24544.0,4627.0,59527.0,4112.0,19591.0,0.0
2020-12-19,84,364090.0,6806.0,498541.0,14343.0,2124.0,141234.0,6558.0,-272343.0,0.0
2020-12-19,93,239702.0,34668.0,0.0,754.0,1849.0,44984.0,5649.0,152618.0,0.0
2020-12-20,11,388443.0,23916.0,0.0,1531.0,442.0,297.0,5778.0,356486.0,0.0
2020-12-20,24,103494.0,4407.0,398835.0,17583.0,1345.0,1284.0,2906.0,-322876.0,0.0
2020-12-20,27,115269.0,6172.0,0.0,6701.0,639.0,5399.0,1599.0,95087.0,0.0
2020-12-20,28,158602.0,32989.0,331618.0,15177.0,688.0,767.0,3042.0,-225684.0,0.0
2020-12-20,32,265606.0,32023.0,175461.0,87060.0,757.0,96.0,6200.0,-35980.0,0.0
2020-12-20,44,242587.0,46276.0,436560.0,38364.0,888.0,41174.0,5642.0,-320149.0,0.0
2020-12-20,52,145710.0,8072.0,0.0,13230.0,2140.0,288.0,2276.0,119728.0,0.0
2020-12-20,53,132910.0,10925.0,0.0,10702.0,682.0,3907.0,2451.0,104726.0,0.0
2020-12-20,75,252486.0,7395.0,291114.0,13782.0,10586.0,29260.0,8510.0,-108141.0,0.0
2020-12-20,76,215304.0,4115.0,120823.0,7406.0,4469.0,58810.0,3992.0,27163.0,0.0
2020-12-20,84,356711.0,6866.0,494246.0,3843.0,1805.0,126321.0,6650.0,-251309.0,0.0
2020-12-20,93,236104.0,46965.0,0.0,208.0,1213.0,42331.0,5584.0,140627.0,0.0
2020-12-21,11,433706.0,23895.0,0.0,3783.0,55.0,295.0,5739.0,399937.0,0.0
2020-12-21,24,119265.0,4398.0,430671.0,43924.0,180.0,1480.0,2851.0,-364244.0,0.0
2020-12-21,27,135089.0,6188.0,0.0,22162.0,273.0,6354.0,1623.0,98685.0,0.0
2020-12-21,28,170562.0,15250.0,332442.0,28683.0,86.0,886.0,2856.0,-209643.0,0.0
2020-12-21,32,293508.0,37169.0,175551.0,152875.0,123.0,96.0,6421.0,-78727.0,0.0
2020-12-21,44,267331.0,37194.0,433921.0,98880.0,527.0,41323.0,5685.0,-343923.0,0.0
2020-12-21,52,166067.0,18849.0,0.0,37785.0,283.0,262.0,2251.0,106637.0,0.0
2020-12-21,53,144093.0,10946.0,0.0,34743.0,194.0,3072.0,2323.0,93401.0,0.0
2020-12-21,75,275507.0,7739.0,293702.0,36915.0,2597.0,26179.0,8165.0,-99764.0,0.0
2020-12-21,76,249166.0,4144.0,118937.0,6523.0,4525.0,70075.0,3829.0,48382.0,0.0
2020-12-21,84,405429.0,10911.0,507495.0,11728.0,1283.0,154511.0,5814.0,-260896.0,0.0
2020-12-21,93,249104.0,46890.0,0.0,2.0,4576.0,48787.0,5432.0,143935.0,0.0
2020-12-22,11,391929.0,23541.0,0.0,4080.0,139.0,250.0,6437.0,357467.0,0.0
2020-12-22,24,110426.0,4401.0,419538.0,41182.0,578.0,1572.0,2784.0,-359634.0,0.0
2020-12-22,27,127922.0,6114.0,0.0,26201.0,478.0,5723.0,1633.0,88105.0,0.0
2020-12-22,28,160386.0,15388.0,344243.0,19499.0,130.0,1034.0,2736.0,-222646.0,0.0
2020-12-22,32,275000.0,32774.0,175142.0,107947.0,203.0,96.0,6440.0,-47597.0,0.0
2020-12-22,44,256799.0,45424.0,416754.0,129095.0,442.0,42185.0,5506.0,-377593.0,0.0
2020-12-22,52,157250.0,15119.0,0.0,29462.0,424.0,240.0,2059.0,109946.0,0.0
2020-12-22,53,139621.0,10725.0,0.0,23538.0,195.0,2543.0,2281.0,100907.0,0.0
2020-12-22,75,252691.0,7925.0,295601.0,25100.0,8908.0,28812.0,8341.0,-121971.0,0.0
2020-12-22,76,238350.0,4150.0,112016.0,9256.0,8060.0,67487.0,3768.0,44688.0,0.0
2020-12-22,84,386740.0,16448.0,502515.0,5582.0,3750.0,170739.0,5466.0,-279906.0,0.0
2020-12-22,93,248583.0,24841.0,0.0,3.0,5225.0,46694.0,5522.0,167183.0,0.0
2020-12-23,11,386191.0,23496.0,0.0,3464.0,122.0,266.0,6671.0,352171.0,0.0
2020-12-23,24,107169.0,4466.0,432534.0,40644.0,348.0,2012.0,2767.0,-375598.0,0.0
2020-12-23,27,122993.0,6039.0,0.0,25907.0,244.0,8064.0,1570.0,81381.0,0.0
2020-12-23,28,157764.0,15158.0,352664.0,25181.0,260.0,925.0,2827.0,-239244.0,0.0
2020-12-23,32,267981.0,22270.0,200520.0,122341.0,163.0,96.0,6604.0,-84010.0,0.0
2020-12-23,44,242777.0,28423.0,429951.0,94937.0,376.0,50037.0,5532.0,-361519.0,0.0
2020-12-23,52,157047.0,8224.0,0.0,35089.0,1149.0,192.0,2172.0,110221.0,0.0
2020-12-23,53,142091.0,10843.0,0.0,36654.0,541.0,2278.0,2298.0,90127.0,0.0
2020-12-23,75,256952.0,7719.0,315474.0,35735.0,2811.0,33318.0,8508.0,-146583.0,0.0
2020-12-23,76,236467.0,4104.0,118623.0,7150.0,3340.0,76841.0,3754.0,27114.0,0.0
2020-12-23,84,376387.0,7081.0,507220.0,14011.0,1398.0,184314.0,5696.0,-323367.0,0.0
2020-12-23,93,248538.0,6369.0,0.0,523.0,1530.0,44764.0,5561.0,190512.0,0.0
2020-12-24,11,413645.0,18886.0,0.0,3568.0,133.0,285.0,6664.0,384103.0,0.0
2020-12-24,24,114448.0,3868.0,413315.0,41691.0,324.0,1395.0,2919.0,-349059.0,0.0
2020-12-24,27,123222.0,6177.0,0.0,28032.0,256.0,6554.0,1530.0,81670.0,0.0
2020-12-24,28,168566.0,15319.0,353364.0,23596.0,345.0,587.0,2637.0,-227280.0,0.0
2020-12-24,32,271148.0,20187.0,220798.0,119011.0,229.0,94.0,6425.0,-95578.0,0.0
2020-12-24,44,230444.0,14238.0,419066.0,105059.0,570.0,54359.0,5582.0,-361210.0,0.0
2020-12-24,52,163932.0,8072.0,0.0,27657.0,753.0,117.0,2211.0,125124.0,0.0
2020-12-24,53,148482.0,10599.0,0.0,24147.0,729.0,2383.0,2386.0,108901.0,0.0
2020-12-24,75,266414.0,7040.0,315850.0,30965.0,4972.0,27438.0,8512.0,-128333.0,0.0
2020-12-24,76,231168.0,4090.0,122366.0,43384.0,4991.0,53944.0,3911.0,10272.0,0.0
2020-12-24,84,360148.0,6993.0,439116.0,11219.0,1238.0,151467.0,6204.0,-220512.0,0.0
2020-12-24,93,241018.0,6117.0,0.0,460.0,4432.0,43112.0,5437.0,182644.0,0.0
2020-12-25,11,408182.0,18834.0,0.0,2087.0,307.0,280.0,6490.0,380189.0,0.0
2020-12-25,24,115430.0,3792.0,414323.0,22599.0,635.0,2065.0,2962.0,-330938.0,0.0
2020-12-25,27,119218.0,6236.0,0.0,15518.0,628.0,6263.0,1599.0,89507.0,0.0
2020-12-25,28,168504.0,15321.0,364849.0,13941.0,570.0,538.0,2422.0,-229138.0,0.0
2020-12-25,32,265050.0,21659.0,220986.0,60855.0,651.0,55.0,6268.0,-45436.0,0.0
2020-12-25,44,225716.0,14330.0,423305.0,48911.0,1684.0,58962.0,5835.0,-319512.0,0.0
2020-12-25,52,166160.0,7825.0,0.0,15825.0,2161.0,96.0,2245.0,138008.0,0.0
2020-12-25,53,146534.0,10765.0,0.0,9893.0,830.0,2663.0,2411.0,120628.0,0.0
2020-12-25,75,278822.0,6418.0,323144.0,20285.0,8808.0,27213.0,8441.0,-115449.0,0.0
2020-12-25,76,247063.0,4239.0,120752.0,50374.0,5690.0,61530.0,3874.0,16837.0,0.0
2020-12-25,84,371916.0,6789.0,395899.0,13543.0,1938.0,148119.0,6331.0,-145450.0,0.0
2020-12-25,93,248316.0,6215.0,0.0,2059.0,6645.0,35379.0,5492.0,193243.0,0.0
2020-12-26,11,430180.0,18953.0,0.0,1797.0,463.0,281.0,6487.0,402189.0,0.0
2020-12-26,24,129983.0,3757.0,427144.0,17120.0,756.0,2314.0,2943.0,-324045.0,0.0
2020-12-26,27,130923.0,6252.0,0.0,5062.0,653.0,5323.0,2146.0,111953.0,0.0
2020-12-26,28,181196.0,15263.0,367800.0,17229.0,279.0,557.0,2426.0,-222360.0,0.0
2020-12-26,32,283307.0,21137.0,221024.0,105046.0,367.0,48.0,6100.0,-70433.0,0.0
2020-12-26,44,248669.0,14220.0,431850.0,40680.0,1102.0,53974.0,5720.0,-293395.0,0.0
2020-12-26,52,177149.0,7849.0,0.0,11883.0,1148.0,164.0,2245.0,153866.0,0.0
2020-12-26,53,151729.0,10772.0,0.0,11933.0,554.0,2913.0,2392.0,123830.0,0.0
2020-12-26,75,307600.0,7279.0,320894.0,11002.0,10238.0,26106.0,8407.0,-76299.0,0.0
2020-12-26,76,272396.0,4268.0,121040.0,50584.0,8903.0,50202.0,3983.0,47507.0,0.0
2020-12-26,84,400772.0,6766.0,406211.0,8915.0,2689.0,137064.0,6385.0,-140440.0,0.0
2020-12-26,93,273228.0,6100.0,0.0,2264.0,6936.0,33571.0,5190.0,219884.0,0.0
2020-12-27,11,416938.0,18619.0,0.0,3812.0,44.0,273.0,6488.0,387695.0,0.0
2020-12-27,24,134393.0,3631.0,390781.0,45724.0,134.0,2291.0,2907.0,-311079.0,0.0
2020-12-27,27,137467.0,6178.0,0.0,29567.0,221.0,6046.0,2045.0,94010.0,0.0
2020-12-27,28,172124.0,15237.0,362360.0,24321.0,83.0,581.0,2339.0,-232798.0,0.0
2020-12-27,32,281088.0,20642.0,220708.0,143944.0,32.0,69.0,5785.0,-110091.0,0.0
2020-12-27,44,253405.0,13988.0,339031.0,145812.0,393.0,46443.0,5792.0,-289885.0,0.0
2020-12-27,52,160963.0,8146.0,0.0,32432.0,185.0,220.0,2205.0,117788.0,0.0
2020-12-27,53,142220.0,10715.0,0.0,27297.0,346.0,3274.0,2310.0,98886.0,0.0
2020-12-27,75,298153.0,7190.0,301862.0,39612.0,2017.0,26756.0,8255.0,-87515.0,0.0
2020-12-27,76,288327.0,4239.0,115112.0,14509.0,3798.0,49716.0,4056.0,112432.0,0.0
2020-12-27,84,415193.0,6820.0,395406.0,12053.0,1469.0,131440.0,6354.0,-81980.0,0.0
2020-12-27,93,290468.0,6094.0,0.0,577.0,3601.0,31681.0,4962.0,245051.0,0.0
2020-12-28,11,453100.0,18892.0,0.0,3343.0,238.0,266.0,6237.0,424125.0,0.0
2020-12-28,24,142760.0,3788.0,439253.0,43018.0,506.0,3072.0,2919.0,-349791.0,0.0
2020-12-28,27,133895.0,6190.0,0.0,28529.0,671.0,10804.0,2079.0,85886.0,0.0
2020-12-28,28,192284.0,15149.0,369728.0,11309.0,136.0,562.0,2376.0,-206980.0,0.0
2020-12-28,32,295684.0,46707.0,220695.0,50004.0,253.0,62.0,5625.0,-27667.0,0.0
2020-12-28,44,255517.0,38649.0,367181.0,86508.0,869.0,43598.0,5757.0,-282389.0,0.0
2020-12-28,52,187811.0,7839.0,0.0,30875.0,803.0,169.0,2215.0,145909.0,0.0
2020-12-28,53,168343.0,10639.0,0.0,26899.0,337.0,3635.0,2313.0,125099.0,0.0
2020-12-28,75,304628.0,7057.0,273263.0,35173.0,3017.0,41813.0,7962.0,-63629.0,0.0
2020-12-28,76,283968.0,4198.0,120642.0,36837.0,5389.0,84679.0,3709.0,35452.0,0.0
2020-12-28,84,403180.0,7023.0,478183.0,14702.0,3071.0,201593.0,6039.0,-281149.0,0.0
2020-12-28,93,280537.0,24883.0,0.0,1162.0,4355.0,43083.0,4985.0,202486.0,0.0
2020-12-29,11,471903.0,18839.0,0.0,1663.0,144.0,177.0,5895.0,445179.0,0.0
2020-12-29,24,137496.0,3843.0,440427.0,22272.0,463.0,3041.0,2805.0,-335361.0,0.0
2020-12-29,27,131399.0,6129.0,0.0,19187.0,592.0,5334.0,2094.0,98333.0,0.0
2020-12-29,28,194598.0,15098.0,371039.0,6801.0,236.0,501.0,2487.0,-201558.0,0.0
2020-12-29,32,305002.0,58972.0,220381.0,24100.0,256.0,89.0,6245.0,-5028.0,0.0
2020-12-29,44,260740.0,38805.0,432006.0,52472.0,946.0,46028.0,5596.0,-315032.0,0.0
2020-12-29,52,187477.0,8267.0,0.0,12568.0,1929.0,190.0,2180.0,162355.0,0.0
2020-12-29,53,172358.0,10775.0,0.0,12911.0,708.0,4143.0,2333.0,141975.0,0.0
2020-12-29,75,305957.0,7278.0,273451.0,17763.0,5347.0,34864.0,7776.0,-40498.0,0.0
2020-12-29,76,283360.0,4150.0,119745.0,26496.0,5006.0,71593.0,3808.0,57608.0,0.0
2020-12-29,84,404527.0,7136.0,513632.0,10666.0,2561.0,180377.0,5941.0,-299904.0,0.0
2020-12-29,93,283798.0,61778.0,0.0,450.0,5692.0,40949.0,5072.0,170065.0,0.0
2020-12-30,11,466126.0,18805.0,0.0,1365.0,410.0,107.0,6079.0,439359.0,0.0
2020-12-30,24,135567.0,3884.0,446210.0,15889.0,817.0,2282.0,2723.0,-336232.0,0.0
2020-12-30,27,136255.0,6165.0,0.0,8962.0,509.0,4700.0,2105.0,114075.0,0.0
2020-12-30,28,196371.0,15097.0,372626.0,7408.0,374.0,461.0,2604.0,-202206.0,0.0
2020-12-30,32,304699.0,51477.0,220271.0,28787.0,468.0,96.0,6079.0,-2467.0,0.0
2020-12-30,44,264608.0,51364.0,438260.0,36147.0,816.0,47480.0,5716.0,-310491.0,0.0
2020-12-30,52,190173.0,8267.0,0.0,12416.0,1922.0,154.0,2193.0,165203.0,0.0
2020-12-30,53,175481.0,10906.0,0.0,10196.0,509.0,4602.0,2339.0,147407.0,0.0
2020-12-30,75,310537.0,7288.0,272627.0,14703.0,7302.0,28039.0,7781.0,-27170.0,0.0
2020-12-30,76,286873.0,4240.0,122161.0,23973.0,6706.0,62941.0,3487.0,68984.0,0.0
2020-12-30,84,418136.0,7071.0,511507.0,5132.0,1846.0,155951.0,5928.0,-247834.0,0.0
2020-12-30,93,292053.0,51348.0,0.0,922.0,6128.0,32709.0,5068.0,196508.0,0.0
2020-12-31,11,463796.0,19178.0,0.0,1533.0,144.0,75.0,6347.0,436511.0,0.0
2020-12-31,24,131789.0,4275.0,441931.0,17673.0,740.0,1943.0,2940.0,-337712.0,0.0
2020-12-31,27,136465.0,6300.0,0.0,16077.0,333.0,4303.0,2030.0,107690.0,0.0
2020-12-31,28,191251.0,14956.0,372059.0,4001.0,601.0,590.0,2583.0,-203538.0,0.0
2020-12-31,32,297716.0,60408.0,220653.0,20233.0,326.0,95.0,5860.0,-9837.0,0.0
2020-12-31,44,263620.0,36909.0,434541.0,66458.0,520.0,41404.0,5672.0,-316120.0,0.0
2020-12-31,52,178295.0,21491.0,0.0,6265.0,2355.0,232.0,2222.0,145737.0,0.0
2020-12-31,53,169305.0,11023.0,0.0,4594.0,837.0,4913.0,2393.0,145984.0,0.0
2020-12-31,75,299362.0,6878.0,286696.0,12264.0,3835.0,29040.0,8099.0,-47422.0,0.0
2020-12-31,76,277249.0,4260.0,121236.0,9874.0,6303.0,69247.0,3386.0,69272.0,0.0
2020-12-31,84,422407.0,7193.0,510706.0,10706.0,1513.0,141307.0,6089.0,-228810.0,0.0
2020-12-31,93,305352.0,43063.0,0.0,224.0,2271.0,32718.0,5119.0,222431.0,0.0
2021-01-01,11,453879.0,20240.0,0.0,44.0,181.0,173.0,6504.0,0.0,426731.0
2021-01-01,24,136777.0,5131.0,446309.0,3563.0,1313.0,1930.0,2935.0,3814.0,-324404.0
2021-01-01,27,127569.0,6523.0,0.0,2833.0,776.0,4138.0,1951.0,0.0,111601.0
2021-01-01,28,192347.0,15465.0,351579.0,2602.0,603.0,766.0,2837.0,3272.0,-181519.0
2021-01-01,32,299070.0,47857.0,220841.0,19824.0,401.0,94.0,5935.0,4032.0,4135.0
2021-01-01,44,255414.0,40883.0,433522.0,13545.0,679.0,40497.0,6069.0,3990.0,-274155.0
2021-01-01,52,189248.0,10198.0,0.0,7694.0,1273.0,284.0,2296.0,0.0,167515.0
2021-01-01,53,167601.0,11502.0,0.0,5152.0,916.0,5136.0,2417.0,0.0,142921.0
2021-01-01,75,306280.0,6704.0,319917.0,7828.0,6764.0,25898.0,8003.0,4804.0,-68800.0
2021-01-01,76,261701.0,4447.0,122238.0,14766.0,6928.0,57153.0,4044.0,4647.0,59298.0
2021-01-01,84,397093.0,8051.0,511997.0,4582.0,1869.0,133873.0,6187.0,3754.0,-230772.0
2021-01-01,93,283815.0,35036.0,0.0,996.0,1751.0,29305.0,5335.0,0.0,212159.0
2021-01-02,11,482036.0,20625.0,0.0,123.0,265.0,220.0,6561.0,0.0,454242.0
2021-01-02,24,144203.0,5449.0,462493.0,4230.0,966.0,2070.0,2933.0,3952.0,-333929.0
2021-01-02,27,135060.0,6514.0,0.0,7785.0,322.0,4879.0,2138.0,0.0,113686.0
2021-01-02,28,199671.0,15484.0,371669.0,3280.0,306.0,790.0,2800.0,3477.0,-194659.0
2021-01-02,32,320973.0,64215.0,220901.0,18225.0,175.0,96.0,6170.0,4032.0,11199.0
2021-01-02,44,277166.0,56217.0,435077.0,15584.0,536.0,40592.0,6139.0,4001.0,-272013.0
2021-01-02,52,202702.0,8692.0,0.0,4477.0,2371.0,288.0,2281.0,0.0,184612.0
2021-01-02,53,174679.0,11655.0,0.0,5081.0,533.0,5053.0,2438.0,0.0,150388.0
2021-01-02,75,331253.0,7685.0,321407.0,7763.0,6387.0,28217.0,7583.0,4831.0,-47757.0
2021-01-02,76,298109.0,4417.0,123490.0,34520.0,3137.0,76349.0,3969.0,4688.0,55716.0
2021-01-02,84,422865.0,8734.0,512048.0,7173.0,644.0,150198.0,6102.0,3752.0,-244529.0
2021-01-02,93,294157.0,62666.0,0.0,2000.0,1364.0,30977.0,5326.0,0.0,191984.0
2021-01-03,11,476100.0,20573.0,0.0,114.0,132.0,240.0,6787.0,0.0,448245.0
2021-01-03,24,137154.0,5791.0,459382.0,3865.0,384.0,953.0,2912.0,3930.0,-336126.0
2021-01-03,27,137175.0,6520.0,0.0,2631.0,225.0,5452.0,2143.0,0.0,120540.0
2021-01-03,28,191954.0,26908.0,370928.0,3760.0,290.0,816.0,2828.0,3463.0,-213555.0
2021-01-03,32,312567.0,48877.0,220962.0,32338.0,91.0,96.0,5920.0,4032.0,4281.0
2021-01-03,44,276583.0,58618.0,433516.0,19675.0,359.0,35544.0,6072.0,3989.0,-269157.0
2021-01-03,52,195221.0,15406.0,0.0,6233.0,619.0,288.0,2274.0,0.0,170410.0
2021-01-03,53,170704.0,11660.0,0.0,6186.0,325.0,5019.0,2460.0,0.0,145481.0
2021-01-03,75,323794.0,8968.0,321669.0,5077.0,9661.0,27972.0,7569.0,4841.0,-57100.0
2021-01-03,76,297094.0,4269.0,120040.0,27251.0,7268.0,55594.0,3544.0,4558.0,90433.0
2021-01-03,84,427892.0,9043.0,508542.0,4301.0,1012.0,126255.0,5865.0,3721.0,-188033.0
2021-01-03,93,296424.0,30498.0,0.0,1962.0,3043.0,30438.0,4957.0,0.0,225996.0
2021-01-04,11,539766.0,22977.0,0.0,454.0,60.0,242.0,6670.0,0.0,509362.0
2021-01-04,24,152664.0,5887.0,475269.0,6441.0,204.0,1497.0,2874.0,4067.0,-339506.0
2021-01-04,27,158415.0,6465.0,0.0,4408.0,294.0,7227.0,2149.0,0.0,138192.0
2021-01-04,28,213926.0,45155.0,372939.0,7053.0,139.0,816.0,2844.0,3492.0,-214995.0
2021-01-04,32,346147.0,70545.0,220714.0,55033.0,80.0,96.0,5926.0,4021.0,-6234.0
2021-01-04,44,316240.0,66894.0,438100.0,24005.0,373.0,35582.0,5966.0,4038.0,-250923.0
2021-01-04,52,230130.0,48738.0,0.0,7988.0,423.0,261.0,2136.0,0.0,170588.0
2021-01-04,53,197081.0,13336.0,0.0,7199.0,238.0,4715.0,2426.0,0.0,169617.0
2021-01-04,75,359514.0,10478.0,321624.0,6053.0,5539.0,35745.0,7802.0,4835.0,-27714.0
2021-01-04,76,329282.0,4113.0,122459.0,4051.0,7852.0,87230.0,3412.0,4649.0,105260.0
2021-01-04,84,490629.0,25099.0,514768.0,2756.0,984.0,188078.0,5854.0,3769.0,-226873.0
2021-01-04,93,320426.0,82025.0,0.0,276.0,997.0,52963.0,5115.0,0.0,179054.0
2021-01-05,11,553289.0,30326.0,0.0,506.0,35.0,250.0,6589.0,0.0,515585.0
2021-01-05,24,156156.0,5965.0,470408.0,6910.0,120.0,1776.0,2957.0,4032.0,-331973.0
2021-01-05,27,163685.0,6447.0,0.0,3224.0,124.0,10102.0,2134.0,0.0,141785.0
2021-01-05,28,220848.0,40561.0,371575.0,4953.0,103.0,776.0,2853.0,3457.0,-199972.0
2021-01-05,32,361147.0,75271.0,219644.0,47311.0,41.0,96.0,5916.0,3994.0,12880.0
2021-01-05,44,331173.0,73953.0,439959.0,27760.0,150.0,35469.0,6032.0,4039.0,-248006.0
2021-01-05,52,230514.0,62515.0,0.0,6225.0,654.0,240.0,2218.0,0.0,158651.0
2021-01-05,53,199339.0,13452.0,0.0,6354.0,444.0,4030.0,2407.0,0.0,173105.0
2021-01-05,75,376017.0,10786.0,321738.0,4954.0,2498.0,44477.0,8086.0,4846.0,-16497.0
2021-01-05,76,342305.0,4091.0,124420.0,9519.0,4681.0,116619.0,3632.0,4724.0,82727.0
2021-01-05,84,509660.0,30313.0,515636.0,3097.0,679.0,238419.0,6142.0,3778.0,-278697.0
2021-01-05,93,327553.0,92019.0,0.0,423.0,3744.0,59492.0,5204.0,0.0,166836.0
2021-01-06,11,548154.0,28080.0,0.0,181.0,50.0,281.0,6335.0,0.0,513231.0
2021-01-06,24,155601.0,5993.0,485861.0,3895.0,172.0,1546.0,2985.0,4159.0,-344842.0
2021-01-06,27,164893.0,6680.0,0.0,1935.0,223.0,9110.0,2170.0,0.0,145044.0
2021-01-06,28,219406.0,47175.0,372735.0,2746.0,106.0,758.0,2877.0,3487.0,-206986.0
